"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000045","GO:0000045","autophagosome assembly","13/978","109/18614",0.00468729438293885,0.0273022297552471,0.0191683017606769,"9637/5899/11345/65018/51100/5868/84557/23673/81631/23710/9531/81876/7879",13
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","18/978","174/18614",0.00470554416169725,0.0273790899290161,0.019222263617177,"92162/25937/64321/857/3487/2887/1499/30851/1958/9686/1601/4851/1500/1452/83786/27303/1454/3065",18
"GO:0010721","GO:0010721","negative regulation of cell development","26/978","286/18614",0.00472854337666728,0.0274833899907797,0.0192954904222938,"3397/1910/8829/2624/56920/1499/10501/567/4851/9693/3659/3146/3280/64218/2200/1495/706/3475/301/3398/3949/7533/10766/4609/57142/7832",26
"GO:0032873","GO:0032873","negative regulation of stress-activated MAPK cascade","8/978","51/18614",0.00480932838560432,0.0277789219334422,0.0195029769722077,"2122/1843/3276/65018/3301/64853/2950/4609",8
"GO:0051489","GO:0051489","regulation of filopodium assembly","8/978","51/18614",0.00480932838560432,0.0277789219334422,0.0195029769722077,"6624/4651/8829/375790/54874/5868/998/5898",8
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","8/978","51/18614",0.00480932838560432,0.0277789219334422,0.0195029769722077,"2122/1843/3276/65018/3301/64853/2950/4609",8
"GO:2000059","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","8/978","51/18614",0.00480932838560432,0.0277789219334422,0.0195029769722077,"9349/5371/6386/6135/6125/51322/51035/3326",8
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","8/978","51/18614",0.00480932838560432,0.0277789219334422,0.0195029769722077,"8692/7078/857/8682/8743/1495/5371/5518",8
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","12/978","97/18614",0.00481015853305682,0.0277789219334422,0.0195029769722077,"10203/2697/4313/2771/4208/1026/5155/387/9510/3725/2773/3488",12
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis","17/978","161/18614",0.00481700369426765,0.0277888274886558,0.0195099314471039,"10252/2697/10769/6867/387/8766/51652/4134/3688/51510/3192/3925/7415/27243/22919/51119/3303",17
"GO:0035050","GO:0035050","embryonic heart tube development","11/978","85/18614",0.00482851998806061,0.0278256306120471,0.0195357701196674,"2022/7048/64321/54345/4208/1499/187/4851/3280/1889/998",11
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","9/978","62/18614",0.0048610062181857,0.0278941426736355,0.0195838709481545,"928/58494/10411/975/4627/10211/3688/824/8837",9
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","9/978","62/18614",0.0048610062181857,0.0278941426736355,0.0195838709481545,"10791/5962/6711/8766/196383/23499/9341/6844/7879",9
"GO:0140253","GO:0140253","cell-cell fusion","9/978","62/18614",0.0048610062181857,0.0278941426736355,0.0195838709481545,"928/58494/10411/975/4627/10211/3688/824/8837",9
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process","9/978","62/18614",0.0048610062181857,0.0278941426736355,0.0195838709481545,"10266/3791/1003/7010/2624/2621/3383/8837/4780",9
"GO:0045927","GO:0045927","positive regulation of growth","24/978","258/18614",0.00488440493496256,0.0279141319731146,0.0195979050006049,"7048/3643/1839/659/8531/8829/4208/6387/387/7049/4851/23236/375790/9647/1654/23499/1982/6386/998/102/23191/50618/6868/136319",24
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","33/978","390/18614",0.00489950833045886,0.0279141319731146,0.0195979050006049,"2934/6624/10769/4478/387/8766/1654/51652/29766/6228/6188/3688/71/4205/5339/6234/1153/6135/11214/6125/51510/3192/6134/6208/9802/8837/7812/27243/22919/23215/51119/9948/3303",33
"GO:0017145","GO:0017145","stem cell division","6/978","31/18614",0.00492577558089782,0.0279141319731146,0.0195979050006049,"25937/64321/4851/7704/8202/81606",6
"GO:0034315","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","6/978","31/18614",0.00492577558089782,0.0279141319731146,0.0195979050006049,"10163/10787/55845/9535/23191/375",6
"GO:0051491","GO:0051491","positive regulation of filopodium assembly","6/978","31/18614",0.00492577558089782,0.0279141319731146,0.0195979050006049,"6624/8829/375790/54874/998/5898",6
"GO:0032516","GO:0032516","positive regulation of phosphoprotein phosphatase activity","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"801/23645/3672/84919/3326",5
"GO:0042026","GO:0042026","protein refolding","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"2280/567/3301/55466/3303",5
"GO:0046597","GO:0046597","negative regulation of viral entry into host cell","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"2934/10410/8547/10581/8724",5
"GO:0051767","GO:0051767","nitric-oxide synthase biosynthetic process","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"3791/6347/9590/2950/10135",5
"GO:0051769","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"3791/6347/9590/2950/10135",5
"GO:0061318","GO:0061318","renal filtration cell differentiation","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"5420/1910/182/3913/8826",5
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"80310/1958/5155/4609/8837",5
"GO:0072112","GO:0072112","podocyte differentiation","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"5420/1910/182/3913/8826",5
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","5/978","22/18614",0.00493663253281221,0.0279141319731146,0.0195979050006049,"7122/6615/7082/5583/4641",5
"GO:0003222","GO:0003222","ventricular trabecula myocardium morphogenesis","4/978","14/18614",0.00496253940197883,0.0279149282871436,0.019598464075367,"2022/54567/57493/4851",4
"GO:0031115","GO:0031115","negative regulation of microtubule polymerization","4/978","14/18614",0.00496253940197883,0.0279149282871436,0.019598464075367,"1003/8874/3925/22919",4
"GO:0048711","GO:0048711","positive regulation of astrocyte differentiation","4/978","14/18614",0.00496253940197883,0.0279149282871436,0.019598464075367,"3572/4851/3280/3398",4
"GO:1902287","GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","4/978","14/18614",0.00496253940197883,0.0279149282871436,0.019598464075367,"23129/8829/5362/1889",4
"GO:1903651","GO:1903651","positive regulation of cytoplasmic transport","4/978","14/18614",0.00496253940197883,0.0279149282871436,0.019598464075367,"5962/4478/1601/23011",4
"GO:0032509","GO:0032509","endosome transport via multivesicular body sorting pathway","7/978","41/18614",0.00507571166205076,0.0284923627702891,0.0200038682683277,"54741/51652/23585/51510/7415/27243/51160",7
"GO:0072210","GO:0072210","metanephric nephron development","7/978","41/18614",0.00507571166205076,0.0284923627702891,0.0200038682683277,"358/947/1499/1958/5155/3280/3913",7
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","38/978","467/18614",0.00510996676799213,0.0286549585737198,0.0201180232458925,"351/10769/57520/11170/9314/5962/801/595/1026/10763/9344/23236/6194/28984/1843/9510/8766/1654/219771/29766/5371/3688/10983/5128/301/6347/677/3398/55904/6595/1263/6154/6868/51322/4609/27243/23476/25949",38
"GO:1903578","GO:1903578","regulation of ATP metabolic process","10/978","74/18614",0.00518042125941887,0.0289900226882975,0.0203532644739891,"351/3643/6774/402/65018/54541/706/7114/51024/7415",10
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","10/978","74/18614",0.00518042125941887,0.0289900226882975,0.0203532644739891,"9314/5595/1499/5155/79618/28984/25865/4609/3178/3326",10
"GO:0097306","GO:0097306","cellular response to alcohol","12/978","98/18614",0.00522643458908577,0.0292173335078201,0.0205128544569734,"8751/3728/10365/1636/1499/2353/3625/6446/2782/1495/687/57655",12
"GO:0006970","GO:0006970","response to osmotic stress","11/978","86/18614",0.00528080449939762,0.0294604716511194,0.0206835564597795,"358/8531/56262/5269/9819/1654/706/677/1831/1263/6558",11
"GO:0007260","GO:0007260","tyrosine phosphorylation of STAT protein","11/978","86/18614",0.00528080449939762,0.0294604716511194,0.0206835564597795,"857/9021/3572/958/7132/3280/10019/2534/23568/79893/5518",11
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","24/978","260/18614",0.00537286832946729,0.029943238416383,0.0210224965067851,"92162/25937/64321/857/83595/3487/3728/1499/55959/1958/2776/1601/4851/1500/1654/1452/83786/219771/27303/1454/7040/331/3065/7415",24
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","9/978","63/18614",0.00541323732974893,0.0300648298030751,0.0211078631750941,"2022/7048/94/659/3625/1601/6386/7040/11030",9
"GO:0031103","GO:0031103","axon regeneration","8/978","52/18614",0.00542798662495984,0.0300648298030751,0.0211078631750941,"4313/9314/2043/1495/3725/706/3913/2896",8
"GO:0060425","GO:0060425","lung morphogenesis","8/978","52/18614",0.00542798662495984,0.0300648298030751,0.0211078631750941,"10252/7048/4781/5595/1499/998/3845/23521",8
"GO:0101023","GO:0101023","vascular endothelial cell proliferation","8/978","52/18614",0.00542798662495984,0.0300648298030751,0.0211078631750941,"2321/4208/6774/3146/2260/10000/6347/6868",8
"GO:1905562","GO:1905562","regulation of vascular endothelial cell proliferation","8/978","52/18614",0.00542798662495984,0.0300648298030751,0.0211078631750941,"2321/4208/6774/3146/2260/10000/6347/6868",8
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding","8/978","52/18614",0.00542798662495984,0.0300648298030751,0.0211078631750941,"9314/1499/4487/23462/7114/7040/6717/9802",8
"GO:0071347","GO:0071347","cellular response to interleukin-1","13/978","111/18614",0.00547086726311648,0.0302713870932604,0.0212528825564645,"8692/4313/6358/10365/5595/6376/1958/3625/958/23236/3280/6347/9590",13
"GO:0061351","GO:0061351","neural precursor cell proliferation","16/978","150/18614",0.00556134617775347,0.0307092887307753,0.0215603237729742,"54567/2771/2624/55679/9289/1499/6376/10763/387/4851/1495/3688/3398/8650/4673/7832",16
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","16/978","150/18614",0.00556134617775347,0.0307092887307753,0.0215603237729742,"7048/2771/5547/1026/5155/387/65018/706/2534/2773/2950/7040/5879/8837/4780/948",16
"GO:0010469","GO:0010469","regulation of signaling receptor activity","18/978","177/18614",0.00561876636723281,0.0309947631479635,0.0217607491529769,"10268/351/1839/8829/4208/100463486/100463488/100463498/25927/65018/100462977/3688/6347/8202/6464/6868/3065/58533",18
"GO:0016239","GO:0016239","positive regulation of macroautophagy","10/978","75/18614",0.00570326718101219,0.0314288894400235,0.0220655397815464,"3791/5595/5899/65018/51100/2773/9531/51322/5049/10241",10
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","20/978","205/18614",0.00578113271620619,0.0318220667009563,0.0223415809858934,"4855/5420/928/23075/9314/5962/6387/4851/182/28984/3659/3146/9647/53827/10019/2615/301/7040/57162/91663",20
"GO:0003382","GO:0003382","epithelial cell morphogenesis","6/978","32/18614",0.00579811331619788,0.0318220667009563,0.0223415809858934,"4855/57493/6781/2317/25932/196383",6
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","6/978","32/18614",0.00579811331619788,0.0318220667009563,0.0223415809858934,"3133/3107/567/3106/3105/3134",6
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation","6/978","32/18614",0.00579811331619788,0.0318220667009563,0.0223415809858934,"2280/23075/2771/7529/23645/7531",6
"GO:0085029","GO:0085029","extracellular matrix assembly","7/978","42/18614",0.00582055818772547,0.0319129187276406,0.0224053662180398,"10266/7075/2621/4851/28984/23187/7040",7
"GO:0032611","GO:0032611","interleukin-1 beta production","13/978","112/18614",0.00590012653275174,0.0322838236645618,0.0226657705080617,"351/2149/6376/1958/6774/3428/5371/22900/3315/114769/27086/2950/948",13
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","13/978","112/18614",0.00590012653275174,0.0322838236645618,0.0226657705080617,"351/2149/6376/1958/6774/3428/5371/22900/3315/114769/27086/2950/948",13
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","39/978","487/18614",0.00597614945321242,0.032666802813372,0.0229346518396691,"351/27253/10769/11170/2771/8291/6623/4208/1636/5595/2043/760/6376/23236/9693/10211/65018/5327/8525/2534/10458/3799/3688/5868/3092/6347/9590/5906/22883/23191/51304/54407/7533/468/3845/6558/375/57142/6844",39
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","14/978","125/18614",0.00600103903689154,0.0327154549839272,0.0229688094705613,"2/3133/6397/5654/3106/3105/3428/1398/22900/114769/7040/2896/3134/5094",14
"GO:0048247","GO:0048247","lymphocyte chemotaxis","9/978","64/18614",0.00601275181455573,0.0327154549839272,0.0229688094705613,"6358/2621/6376/4739/5339/6347/102/6868/6558",9
"GO:0050918","GO:0050918","positive chemotaxis","9/978","64/18614",0.00601275181455573,0.0327154549839272,0.0229688094705613,"3791/1901/1012/8829/6387/6376/5155/3146/285",9
"GO:0003177","GO:0003177","pulmonary valve development","5/978","23/18614",0.00603940464905432,0.0327154549839272,0.0229688094705613,"659/23462/4851/7132/182",5
"GO:0044062","GO:0044062","regulation of excretion","5/978","23/18614",0.00603940464905432,0.0327154549839272,0.0229688094705613,"6781/2771/1910/1636/4881",5
"GO:0044827","GO:0044827","modulation by host of viral genome replication","5/978","23/18614",0.00603940464905432,0.0327154549839272,0.0229688094705613,"3429/2040/1915/64710/9218",5
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation","5/978","23/18614",0.00603940464905432,0.0327154549839272,0.0229688094705613,"5420/1910/182/3913/8826",5
"GO:0140112","GO:0140112","extracellular vesicle biogenesis","5/978","23/18614",0.00603940464905432,0.0327154549839272,0.0229688094705613,"947/8766/6386/27243/7879",5
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","5/978","23/18614",0.00603940464905432,0.0327154549839272,0.0229688094705613,"51652/51510/3192/27243/3303",5
"GO:0055001","GO:0055001","muscle cell development","19/978","192/18614",0.00605152041105006,0.0327483377289293,0.0229918957307155,"10266/2022/4000/81/4851/3280/858/29766/133/3688/71/4205/5339/27086/11214/10611/3192/8837/9948",19
"GO:0048260","GO:0048260","positive regulation of receptor-mediated endocytosis","8/978","53/18614",0.00610552216211533,0.0330075983554678,0.0231739169783829,"3643/302/567/1601/3092/1173/23011/3190",8
"GO:0060419","GO:0060419","heart growth","12/978","100/18614",0.006144793601846,0.0331867865814554,0.0232997211349841,"7048/1901/57493/4208/1848/9686/7049/4851/60485/27086/11214/10611",12
"GO:0050870","GO:0050870","positive regulation of T cell activation","23/978","249/18614",0.00628620173537432,0.0339166880483294,0.0238121690814714,"7048/1948/3133/857/3572/27/975/1947/567/387/7704/4860/3105/3146/3280/7525/2534/6188/4690/301/6347/6595/64332",23
"GO:0001659","GO:0001659","temperature homeostasis","18/978","179/18614",0.00630435306720811,0.033980776681658,0.0238571643171751,"3397/2034/2697/857/2887/3910/1910/2778/1958/6774/4851/2167/25979/23135/6868/468/948/2171",18
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","13/978","113/18614",0.00635582160295957,0.0341901545414419,0.0240041639591208,"10252/8692/54567/7538/1499/55959/2260/25865/6654/6347/677/3164/8826",13
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","13/978","113/18614",0.00635582160295957,0.0341901545414419,0.0240041639591208,"389/6711/388/387/51652/6651/5339/1072/51510/375/3925/10097/27243",13
